Bac Pro Agroéquipement - MFR Montauban de Bretagne,256,130,"Découvrez en vidéo le Bac Pro Agroéquipement à la MFR La Rouvraie de Montauban de Bretagne. 
Le Bac Pro agroéquipement est une formation en 3 ans. A l'issue de cette formation, le jeune peut devenir responsable de CUMA, ETA ou exploitant agricole. Il peut également être chauffeur ou technicien. 

Envie d'en savoir plus ? Rendez-vous sur le site de la MFR : http://www.mfr-montauban-bretagne.fr/formations-5-22-bac-pro-agroequipement.html",2021-06-04 00:00:00,mfrmontauban,UCeGlB1siA5bP3SXe-End7tg,https://www.youtube.com/channel/UCeGlB1siA5bP3SXe-End7tg,[],NQulSdJz4vM
Delphine Gény Stephann - Message Forum Agroéquipement 18 mai 2018,55,122,,2018-05-17 00:00:00,AXEMA,UCFx5f3k1FhakRja9gmYFwFA,https://www.youtube.com/channel/UCFx5f3k1FhakRja9gmYFwFA,"['agroéquipement', 'axema', 'cofarming', 'agriculture', 'agriculteur', 'machinisme', 'machine', 'matériel', 'internet', 'numérique', 'futur', 'plateforme', 'forum', 'évènement', 'collectif', 'collaboratif']",h5v80McLiZw
"Marlène, Ingénieur agronome spécialisé en agroéquipements",11,233,La spécialisation (dominante) Sciences et Techniques des Équipements Agricoles (STEA) en 3ème année de formation d'ingénieur agronome à AgroSup Dijon vu par les diplômés de 2017.,2021-06-08 00:00:00,IESF-OM,UCCqVtgxEZDdd-zemyJz9oRA,https://www.youtube.com/channel/UCCqVtgxEZDdd-zemyJz9oRA,[],e-R_U5lzkyU
Une journée au SIMA 2019 Classe T Bac Pro Agroéquipement,333,288,Les nouveautés du salon en matière d'engins agricoles et les nouvelles technologies.,2019-04-02 00:00:00,Campus de Mirecourt Agricole et Forestier Mirecourt,UC4g8pjsQ_5hvnvUgmRxWt1g,https://www.youtube.com/channel/UC4g8pjsQ_5hvnvUgmRxWt1g,"['Lycée agricole', 'tracteurs', 'engins agricoles', 'nouvelles technologies', 'agroéquipement', 'élèves en agroéquipement']",eBEkUB025x4
Forum Agroéquipement AXEMA - Rediffusion Jeudi matin (Part 1),34,2457,Revivez les temps forts du jeudi 17 mai 2018 lors du Forum Agroéquipement Axema !,2018-06-04 00:00:00,AXEMA,UCFx5f3k1FhakRja9gmYFwFA,https://www.youtube.com/channel/UCFx5f3k1FhakRja9gmYFwFA,"['agriculture', 'numérique', 'plateforme', 'futur', 'vision', 'internet', 'machine', 'industriel', 'distributeur', 'agriculteur', 'axema', 'conférence', 'forum', 'dunkerque', 'machnisme', 'évolution', 'cofarming', 'collaboratif', 'collectif', 'mutualisation', 'partage', 'faire ensemble', 'agroéquipement']",UbsCwZqONpA
Forum Agroéquipement AXEMA - Rediffusion Jeudi matin (Part 2),12,3600,Revivez les temps forts du jeudi 17 mai 2018 lors du Forum Agroéquipement Axema !,2018-06-04 00:00:00,AXEMA,UCFx5f3k1FhakRja9gmYFwFA,https://www.youtube.com/channel/UCFx5f3k1FhakRja9gmYFwFA,"['agriculture', 'numérique', 'plateforme', 'futur', 'vision', 'internet', 'machine', 'industriel', 'distributeur', 'agriculteur', 'axema', 'conférence', 'forum', 'dunkerque', 'machinisme', 'évolution', 'cofarming', 'collaboratif', 'collectif', 'faire ensemble', 'mutualisation', 'partage', 'agroéquipement']",vmUW05d0G8g
Filière Agroéquipements - BTSA Génies des équipements agricoles,91,363,"Découvrez le BTSa Génies des équipements agricoles, diplôme de niveau 5 du CFA Agricole Public des Hauts-de-France.

Retrouvez nos formations de la filière Agroéquipements sur : www.cfar-hdf.fr/nos-filieres-professionnelles/agroequipements 

Bande-son : ""Royalty free logo formation"" (libre de droit)
Montage : Pôle Communication du CFA Agricole Public des Hauts-de-France",2020-05-07 00:00:00,CFA Agricole Public des Hauts-de-France,UCsx9RL_-6JW7lQQyFl43xmg,https://www.youtube.com/channel/UCsx9RL_-6JW7lQQyFl43xmg,"['apprentissage', 'alternance', 'formation agricole', 'agroéquipements', 'hauts-de-france']",ooegRxcfL2Q
Agro Équipement Bénévolat,4,239,,2021-09-22 00:00:00,Laurent DUPRÉ,UCfeeLTmpqgn91_bwsv1k9kw,https://www.youtube.com/channel/UCfeeLTmpqgn91_bwsv1k9kw,[],Gqzx0cd8qgw
Formateur / Formatrice technique en agroéquipement,361,85,"Le formateur technique est chargé de former des professionnels à l'utilisation ou à la réparation d'un nouvel équipement ou outil. Très recherché, il travaille généralement chez un constructeur, un importateur ou un distributeur.

Pour en savoir plus : http://www.onisep.fr/Les-metiers-animes",2019-04-02 00:00:00,Onisep,UCRp-ewi7knuyLIbPmigPdEw,https://www.youtube.com/channel/UCRp-ewi7knuyLIbPmigPdEw,"['orientation', 'onisep', 'unicep', 'métier', 'formation', 'étude', 'collège', 'lycée', 'université', 'bac', 'apb', 'handicap', 'bts', 'dut', 'iut', 'master', 'licence', 'licence pro']",XNRGtANZzrE
Interview de Bertrand Quentin - Maître d'apprentissage filière machinisme et agroéquipement,24,189,"Découvrez Bertrand ancien apprenti devenu aujourd'hui maitre d'apprentissage. 
Il nous raconte son parcours dans le milieu de l'agroéquipement et du machinisme agricole.",2021-05-19 00:00:00,CFA-ECCLOR,UCSZL39ZVrg4xcrKuKERisHQ,https://www.youtube.com/channel/UCSZL39ZVrg4xcrKuKERisHQ,"['interview', 'apprentissage', 'cfa', 'genech', 'alternance', 'cap', 'bac', 'bts', 'agroéquipements', 'machinisme', 'pmpro']",3GtifxLDAiM
Bac professionnel Agro-Equipement,194,48,"Vous aimez les machines agricoles ? la conduite d'engins ? la maintenance de machines agricoles ?
Le Bac Pro Agro-Equipement est fait pour vous !!
Voici la formation proposée par Armand David à Hasparren.",2015-04-01 00:00:00,LYCÉE ARMAND DAVID HASPARREN,UC2X7tCt6IuTiEnCLoKsOVwQ,https://www.youtube.com/channel/UC2X7tCt6IuTiEnCLoKsOVwQ,"['machines agricoles', 'conduite engins', 'mini pelle', 'tracto pelle', 'bac pro', 'lycee pays basque', 'agroequipement', 'Baccalauréat Professionnel', 'caces', 'armand david']",EQ0S-xpaCio
"""Expérience du Réseau DEPHY"" - Journées Agroéquipement en Champagne 2016",18,226,Les viticulteurs du Réseau DEPHY champenois témoignent de leur expérience en matière d'entretien du sol,2017-07-11 00:00:00,Chambre d'agriculture de l'Aube,UC1JASJjMDNWoTTZrUDQbQrw,https://www.youtube.com/channel/UC1JASJjMDNWoTTZrUDQbQrw,"['entretien du sol en viticulture', 'démonstratio de matériel en champagne']",5Di-_SN6Luw
"Podcast BIOSOLUTIONS DE SANGOSSE #7 : Agroéquipement, réduction de l'IFT et anti-limaces",8,241,"Le Groupe DE SANGOSSE innove, développe et met en marché des solutions de protection et nutrition des plantes, et de contrôle des nuisibles. #PositiveProduction",2021-06-16 00:00:00,DE SANGOSSE,UCTw0g2_3tkRqkWSO2bAf_xQ,https://www.youtube.com/channel/UCTw0g2_3tkRqkWSO2bAf_xQ,[],bOix_SmuCdw
BTSA GDEA,1484,205,,2021-01-28 00:00:00,Lycée Saint-Clair,UCV-njQIAL_L1ubn-e2463JA,https://www.youtube.com/channel/UCV-njQIAL_L1ubn-e2463JA,[],OxKQFWg71Sg
Les métiers des agroéquipements avec l'Aprodema,477,119,,2011-10-21 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,['lefaix'],7yVxK0l8sDY
"Le pôle de l'agroéquipements au salon de l'Agriculture, Paris",212,205,"pour la SIA  2014 nous avons réalisé pour le stand du pôle Agro Équipement plusieurs dispositifs utilisant la réalité virtuelle et la réalité augmentée. Les applications en RA permettaient de découvrir une moissonneuse batteuse Claas et une machine à vendanger Grégoire puis de garder un souvenir sous forme de photographie du dispositif, la réalité virtuelle visible via une cube immersif fourni par Réaliz permettait de piloter la moissonneuse batteuse.",2014-07-11 00:00:00,Artefacto,UCqnlXDli__DW6kV5ppx6sfw,https://www.youtube.com/channel/UCqnlXDli__DW6kV5ppx6sfw,['réalité virtuelle SIA 2014 réalité augmenté maquette 3D film'],WyHhV3Ir_V8
Filière Agroéquipements - CS Tracteurs et machines agricoles : utilisation et maintenance,73,292,"Découvrez le CS Tracteurs et machines agricoles : utilisation et maintenance, diplôme de niveau 3 du CFA Agricole Public des Hauts-de-France.

Retrouvez nos formations de la filière Agroéquipements sur : www.cfar-hdf.fr/nos-filieres-professionnelles/agroequipements 

Bande-son : ""Royalty free logo formation"" (libre de droit)
Montage : Pôle Communication du CFA Agricole Public des Hauts-de-France",2020-05-06 00:00:00,CFA Agricole Public des Hauts-de-France,UCsx9RL_-6JW7lQQyFl43xmg,https://www.youtube.com/channel/UCsx9RL_-6JW7lQQyFl43xmg,"['apprentissage', 'alternance', 'formation agricole', 'hauts-de-france']",92XEQB4yyiU
Epandage de lisier xxl 2019 I Claas xerion trac vc 3800 + tonne s.krude 30m3 I Unique en FRANCE,3728,151,"Aujourd'hui, direction le Finistère où je vous présente un chantier d'épandage de lisier sur pâture avec un ensemble unique en France, un Claas Xerion trac vc 3800 avec une tonne s.krude de 30 000l sur un attelage à col-de-cyne. Avec la fosse juste à coté des champs, le débit est assuré avec ces 30m de pendillard.",2019-05-25 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['Claas xerion', 's.krude', '30m3']",imOWOwdfEZU
L' AGROEQUIPEMENT A LA MFR BUCHY,3809,587,La filière de l'Agroéquipement,2014-06-25 00:00:00,Mfr Buchy,UCRnlgFmDP5gY2UFDUyL3OfA,https://www.youtube.com/channel/UCRnlgFmDP5gY2UFDUyL3OfA,[],RQgp2qTRBas
MFR ST ROMAIN de Popey BAC PRO agroéquipement,32,119,📽 Découvrez le parcours de Nathan apprenti en BAC PRO agroéquipement et le témoignage de son maître d'apprentissage🎓 📽 Merci à la Région-Auvergne-Rhône-Alpes pour son soutien. Pour en savoir + www.mfr-saint-romain.fr,2021-12-10 00:00:00,fd mfr 69,UCgBi9kvFga5oKnNOhzlaG8Q,https://www.youtube.com/channel/UCgBi9kvFga5oKnNOhzlaG8Q,[],Iw95Hj7DGUA
TRACTEUR __ AGROEQUIPEMENT,2192,275,tracteur,2008-01-12 00:00:00,Bb3iiBou,UCrBuav3Nu6Icfw-lMaCFhcg,https://www.youtube.com/channel/UCrBuav3Nu6Icfw-lMaCFhcg,['TRACTEUR'],4SKD1DgbckE
Ensemble Full GREEN I Une tonne pichon SV 20R aux couleurs SAMSON I Fendt 930 gen6 I Injecteur,3459,185,"Débuts des épandages de lisier dans le Finistère, avec ce belle ensemble Full GREEN composé d'un Fendt 930 gen6 et une tonne pichon sv 20 aux couleurs samson attelées sur un injecteur de 6m.
Une solution qui permet de mieux valoriser l'azote en injectant l'effluent à une profondeur de 5cm!!!

Bon Visionnage!!!!!!",2022-02-13 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],Zo15OliEnkM
MFR AGROEQUIPEMENTS,247,26,Essai d'engins agricoles à la MFR de Montreuil Bellay,2012-09-30 00:00:00,MFR LA ROUSSELIERE,UC9q78-6oJhDqK_kzFIh9I7A,https://www.youtube.com/channel/UC9q78-6oJhDqK_kzFIh9I7A,"['mfr', 'agroequipements', 'ecole', 'agriculture', 'engins', 'agricoles', 'tracteurs']",lYw-J02seqo
Le drone dans l'agriculture,114,90,"Vidéo sur l'utilisation actuelle et à venir du drone dans l'agriculture, réalisée par les terminales Bac Professionnel Agroéquipement du lycée agricole de Mugron.",2018-01-05 00:00:00,H HH,UCe40L6kNxLCUfVTc1pNvh3Q,https://www.youtube.com/channel/UCe40L6kNxLCUfVTc1pNvh3Q,['Lycée agricole Mugron Bac Pro Agroéquipement Drone'],eP3O7z18nFY
Découvrez la filière Agroéquipements !,25,252,"Découvrez la filière Agroéquipements, tournée vers la mécanique des matériels agricoles !

Retrouvez nos formations de la filière Agroéquipements sur : www.cfar-hdf.fr/nos-filieres-professionnelles/agroequipements 

Bande-son : ""Royalty free logo formation"" (libre de droit)
Montage : Pôle Communication du CFA Agricole Public des Hauts-de-France",2020-05-06 00:00:00,CFA Agricole Public des Hauts-de-France,UCsx9RL_-6JW7lQQyFl43xmg,https://www.youtube.com/channel/UCsx9RL_-6JW7lQQyFl43xmg,"['apprentissage', 'alternance', 'formation agricole', 'hauts-de-france']",6rZWQfcj970
Une quinzaine à la MFR pour les agroéquipements,549,212,,2010-02-11 00:00:00,racmfr,UCzUCltipSNwGyPqTRvpcfcg,https://www.youtube.com/channel/UCzUCltipSNwGyPqTRvpcfcg,"['bressuire', 'Mfr', 'agroéquipements', 'quinzaine']",bMeWGBkKj2g
Accélérateur pour l’agroéquipement et le biocontrôle,26,130,"Pour renforcer mon capital humain et ses compétences : Découvrez cette  mesure du Plan France Relance avec le témoignage de Michelle Delcroix -Fialeix, Conseiller Environnement et Economie Circulaire - Pôle Expertises - CCI Nantes St-Nazaire",2020-12-17 00:00:00,CCI Nantes St-Nazaire,UCqn-6tbiptxTugLLhPFMazQ,https://www.youtube.com/channel/UCqn-6tbiptxTugLLhPFMazQ,[],OA8f4oYvyPA
Fabrice Boullais Cours Seconde AP mardi 17 mars 14H,35,155,cours des secondes AP en agroéquipement,2020-03-18 00:00:00,fabrice boullais,UCpb9bmgbAZCsZA0Pwib34qg,https://www.youtube.com/channel/UCpb9bmgbAZCsZA0Pwib34qg,[],HL0D97lSikQ
Gustave Delaire : Fiscalité et agroéquipements,560,2588,"[Conférence] Gustave Delaire (ancien conseiller de gestion), Fiscalité et agroéquipements : quelles conséquences des incitations à l’investissement ?

La fiscalité est l’un des leviers de la politique agricole. Certaines mesures (dotation pour investissement, sur-amortissement, exonération des plus-values...), visent à réduire « la pression fiscale et sociale » pour encourager l’investissement générateur de gains de productivité du travail et de concentrations des volumes, en vue de réaliser des économies d’échelle. Or, outre le fait que ces dernières ne sont pas avérées dans tous les secteurs, notamment en production laitière, ce développement productiviste fait l’impasse sur de nombreux enjeux : qualité des productions, environnement, emplois paysans, transmissibilité des exploitations, vitalité des territoires...Dès lors, les mesures fiscales ne devraient-elle pas être conditionnées à la prise en compte de ces enjeux ?

Cette vidéo a été tournée lors du Séminaire d'InPact organisé avec AgroParistech le 5 avril 2017 sur le thème de ""la Souveraineté technique et technologique des paysans"" (http://www.latelierpaysan.org/Seminaire-INPACT-AgroparisTech)

Le lien pour le télécharger les Actes papier des 6 interventions du séminaire (16 Mo) : http://www.latelierpaysan.org/IMG/pdf/atelier_paysan_-_actes_ok.pdf

Merci à Coline Sauzion (AGTER) et Jérémie Grojnowski (Anthropologie visuelle) d'avoir respectivement capturé et monté cette vidéo.",2017-06-26 00:00:00,L'Atelier Paysan,UCPiHkHuvop9C0l5uLjLtMng,https://www.youtube.com/channel/UCPiHkHuvop9C0l5uLjLtMng,"['fiscalité', 'agriculture', 'AFOCG', 'investissement', 'productivisme', 'agroéquipements', 'tracteur']",e0prxekUuvc
Filagri Melodie,178,419,Les filles dans l’agroéquipement. LPA de Chalosse Mugron,2015-03-23 00:00:00,Lpa Mugron,UCNXeJV9c81QxRWdj3R6cwMA,https://www.youtube.com/channel/UCNXeJV9c81QxRWdj3R6cwMA,"['agroequipement filles', 'agroequipement lpa', 'agroequipement', 'metiers agroequipement']",Y0E_ekxT6y0
SAS PRESTAL,79,112,"Activité : Produits métallurgiques, transformation, fabrication et outillages

Spécialisée dans l'emboutissage, laser, tôlerie, pliage, assemblage

Matières travaillées: aciers bruts et revêtus, Inox, aluminium 

Clientèle : Ferroviaire, Agroéquipement, Défense, Electroménager",2020-02-25 00:00:00,A TOURS,UCXoN7dq54IVcB5nUtSYhgRg,https://www.youtube.com/channel/UCXoN7dq54IVcB5nUtSYhgRg,[],LkVNMx2AtXI
Les métiers de l'agroéquipement : l'avenir de l'agriculture,1751,165,"Choisir la filière des métiers de l'agroéquipement, c'est s'engager dans une formation dynamique et porteuse d'avenir...",2017-02-01 00:00:00,Lpa Mugron,UCNXeJV9c81QxRWdj3R6cwMA,https://www.youtube.com/channel/UCNXeJV9c81QxRWdj3R6cwMA,"['APRODEMA', 'LPA DE CHALOSSE', 'AGROEQUIPEMENT', ""TROPHEE J'AIME MON METIER""]",RitwC70_0Vc
MFR Condé sur Vire - Agroéquipement,8885,445,"La MFR de Condé sur Vire propose des formations en alternance pour des élèves, des apprentis et des stagiaires dans les domaines de l'agriculture et de l'agroééquipement.",2013-01-28 00:00:00,MFR de Normandie,UCFofPwJrArNR5qkMiYSa7tg,https://www.youtube.com/channel/UCFofPwJrArNR5qkMiYSa7tg,['formation machinisme manche'],IPzN3vaLNKA
🚜Les BTS Agroéquipements en 🚌Voyage a Innov-Agri 2021 !!📷,432,870,"Salut à tous ! Aujourd'hui pour mon retour je vous présente vlog en compagnie de mes camarades de BTS GDEA en voyage pour Innov-Agri 2021. Comme il y as deux ans pour mon voyage de Bac Pro, je tenais vraiment à partager cette vidéo pour garder un magnifique souvenir de ce voyage que j'ai passé. En tous cas j'espère qu'elle vous plaira a vous aussi 😃

Je tiens a remercier mes deux professeur sans qui le voyage n'aurait pas été possible M. Franck Brun et M. Arnaud Deuleuze
Ainsi que tous le Lycée Agricole de Brioude-Bonnefont, également aux entreprises et structures que l'on as pu visiter:
- Usine Fabrication Joskin
- Salon Innov-Agri

N'hésitez pas à vous abonner à ma chaîne YouTube, mais également à me rejoindre sur les différents réseaux et a me contacter pour toute demande de prestations : 

- Mon mail: damsas19@gmail.com
- Mon Facebook:  https://www.facebook.com/ProductionsSSD​
- Mon Instagram : ssd_prod",2021-09-19 00:00:00,SSD Productions,UCjA1AqHVavGpbPIB1abdD8g,https://www.youtube.com/channel/UCjA1AqHVavGpbPIB1abdD8g,[],JES663zzDEo
Agro-équipement (Centre de formation NOZAY),164,1401,"agriculture, innovation, salon, techelevage, technologie",2019-11-19 00:00:00,Tech Elevage,UCJdjzWe1pF6QF3uyQChRd0Q,https://www.youtube.com/channel/UCJdjzWe1pF6QF3uyQChRd0Q,[],2NE44VBW_f0
Les métiers des agroéquipements avec l'Aprodema,386,98,,2011-10-21 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,['leclech'],BEjG9_l-AJQ
